variation_option_begin	mineral_item_id=94185	item_group_name=0	option_description1=[Скор. Атк. +5 ~ +100\nСкор. Маг. +5 ~ +100\nМощность физ. умений +1% ~ +5%\nМощность маг. умений +1% ~ +5%]	option_description2=[<font color="bbb58a">Физ. Атк. +10 ~ +220\nМаг. Атк. +10 ~ +270\nШанс Физ. Крит. Атк. +10 ~ +50</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97787	item_group_name=26	option_description1=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nМакс. HP +10 ~ +300\nМакс. MP +10 ~ +300</font>\n<font color="c170ca">Получаемый урон от умений с атакой по области -0,1% ~ -3%</font>\n<font color="e16d6d">Активируемое умение: Тайный Слом Мощи Ур. 1-10\nАктивируемое умение: Тайный Слом Магии Ур. 1-10</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nМакс. HP +10 ~ +300\nМакс. MP +10 ~ +300</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -5 ~ -330\nПолучаемый урон от Крит. Атк. маг. умений -5 ~ -330</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -5 ~ -330</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97788	item_group_name=26	option_description1=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nМакс. HP +10 ~ +300\nМакс. MP +10 ~ +300</font>\n<font color="c170ca">Получаемый урон от умений с атакой по области -0,1% ~ -3%</font>\n<font color="e16d6d">Активируемое умение: Тайный Слом Мощи Ур. 1-10\nАктивируемое умение: Тайный Слом Магии Ур. 1-10</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nМакс. HP +10 ~ +300\nМакс. MP +10 ~ +300</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -5 ~ -330\nПолучаемый урон от Крит. Атк. маг. умений -5 ~ -330</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -5 ~ -330</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97789	item_group_name=26	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nМакс. HP +100 ~ +300\nМакс. MP +100 ~ +300</font>\n<font color="c170ca">Получаемый урон от умений с атакой по области -1% ~ -3%</font>\n<font color="e16d6d">Активируемое умение: Тайный Слом Мощи Ур. 1-10\nАктивируемое умение: Тайный Слом Магии Ур. 1-10</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nМакс. HP +100 ~ +300\nМакс. MP +100 ~ +300</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -60 ~ -330\nПолучаемый урон от Крит. Атк. маг. умений -60 ~ -330</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -60 ~ -330</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97790	item_group_name=26	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nМакс. HP +100 ~ +300\nМакс. MP +100 ~ +300</font>\n<font color="c170ca">Получаемый урон от умений с атакой по области -1% ~ -3%</font>\n<font color="e16d6d">Активируемое умение: Тайный Слом Мощи Ур. 1-10\nАктивируемое умение: Тайный Слом Магии Ур. 1-10</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nМакс. HP +100 ~ +300\nМакс. MP +100 ~ +300</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -60 ~ -330\nПолучаемый урон от Крит. Атк. маг. умений -60 ~ -330</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -60 ~ -330</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97440	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">Предметное умение: получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97445	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">Предметное умение: получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94188	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">Предметное умение: получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94212	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">Предметное умение: получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97787	item_group_name=27	option_description1=[<font color="bbb58a">Макс. HP +25 ~ +500\nМакс. MP +25 ~ +500\nМакс. CP +25 ~ +500\nФиз./ Маг. Точность +1 ~ +5</font>\n<font color="e16d6d">Урон от Зарядов Души/ Зарядов Духа +1% ~ +5%\nСила Крит. Атк. всех умений +15 ~ +300</font>\n<font color="c170ca">Получаемый урон -1% ~ -10%</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +15 ~ +300\nМаг. Защ. +15 ~ +300\nФиз./ Маг. Уклонение +1 ~ +5</font>\n<font color="c170ca">Сопротивление отрицательным эффектам и аномальным состояниям +1% ~ +10%</font>\n<font color="e16d6d">Снижение урона -100 ~ -500\nМощность всех умений +1% ~ +5%\nФикс. получаемый урон -1% ~ -5%\nИгнорирование снижения урона +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97788	item_group_name=27	option_description1=[<font color="bbb58a">Макс. HP +25 ~ +500\nМакс. MP +25 ~ +500\nМакс. CP +25 ~ +500\nФиз./ Маг. Точность +1 ~ +5</font>\n<font color="e16d6d">Урон от Зарядов Души/ Зарядов Духа +1% ~ +5%\nСила Крит. Атк. всех умений +15 ~ +300</font>\n<font color="c170ca">Получаемый урон -1% ~ -10%</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +15 ~ +300\nМаг. Защ. +15 ~ +300\nФиз./ Маг. Уклонение +1 ~ +5</font>\n<font color="c170ca">Сопротивление отрицательным эффектам и аномальным состояниям +1% ~ +10%</font>\n<font color="e16d6d">Снижение урона -100 ~ -500\nМощность всех умений +1% ~ +5%\nФикс. получаемый урон -1% ~ -5%\nИгнорирование снижения урона +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97789	item_group_name=27	option_description1=[<font color="bbb58a">Макс. HP +125 ~ +500\nМакс. MP +125 ~ +500\nМакс. CP +125 ~ +500\nФиз./ Маг. Точность +2 ~ +5</font>\n<font color="e16d6d">Урон от Зарядов Души/ Зарядов Духа +2% ~ +5%\nСила Крит. Атк. всех умений +70 ~ +300</font>\n<font color="c170ca">Получаемый урон -3,5% ~ -10%</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз./ Маг. Уклонение +2 ~ +5</font>\n<font color="c170ca">Сопротивление отрицательным эффектам и аномальным состояниям +3% ~ +10%</font>\n<font color="e16d6d">Снижение урона -100 ~ -500\nМощность всех умений +1% ~ +5%\nФикс. получаемый урон -1% ~ -5%\nИгнорирование снижения урона +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97790	item_group_name=27	option_description1=[<font color="bbb58a">Макс. HP +125 ~ +500\nМакс. MP +125 ~ +500\nМакс. CP +125 ~ +500\nФиз./ Маг. Точность +2 ~ +5</font>\n<font color="e16d6d">Урон от Зарядов Души/ Зарядов Духа +2% ~ +5%\nСила Крит. Атк. всех умений +70 ~ +300</font>\n<font color="c170ca">Получаемый урон -3,5% ~ -10%</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз./ Маг. Уклонение +2 ~ +5</font>\n<font color="c170ca">Сопротивление отрицательным эффектам и аномальным состояниям +3% ~ +10%</font>\n<font color="e16d6d">Снижение урона -100 ~ -500\nМощность всех умений +1% ~ +5%\nФикс. получаемый урон -1% ~ -5%\nИгнорирование снижения урона +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=28	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон -1% ~ -3%\nЭффективность получаемого лечения +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=28	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон -1% ~ -3%\nЭффективность получаемого лечения +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=28	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон -1,2% ~ -3%\nЭффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=28	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон -1,2% ~ -3%\nЭффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=29	option_description1=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +100\nМакс. MP +5 ~ +100\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5</font>\n<font color="c170ca">Получаемый урон -2% ~ -5%\nЭффективность получаемого лечения +2% ~ +10%\nБонус восстановления HP/ MP +1 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=29	option_description1=[<font color="bbb58a">Физ. Защ. +10 ~ +200\nМаг. Защ. +10 ~ +200\nФиз. Точность +1 ~ +5\nМаг. Точность +1 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +100\nМакс. MP +5 ~ +100\nФиз. Уклонение +1 ~ +5\nМаг. Уклонение +1 ~ +5</font>\n<font color="c170ca">Получаемый урон -2% ~ -5%\nЭффективность получаемого лечения +2% ~ +10%\nБонус восстановления HP/ MP +1 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=29	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="c170ca">Получаемый урон -2% ~ -5%\nЭффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=29	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="c170ca">Получаемый урон -2% ~ -5%\nЭффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=30	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -5 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=30	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -5 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=30	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=30	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=31	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -5 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=31	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -5 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=31	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=31	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=32	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон -1% ~ -3%\nЭффективность получаемого лечения +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=32	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон -1% ~ -3%\nЭффективность получаемого лечения +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=32	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон -1,2% ~ -3%\nЭффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=32	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон -1,2% ~ -3%\nЭффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=33	option_description1=[<font color="bbb58a">Физ. Атк. +10 ~ +200\nМаг. Атк. +10 ~ +200\nФиз. Точность +1 ~ +3\nМаг. Точность +1 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +5 ~ +50\nМакс. MP +5 ~ +50\nФиз. Уклонение +1 ~ +3\nМаг. Уклонение +1 ~ +3</font>\n<font color="c170ca">Получаемый урон -1% ~ -3%\nЭффективность получаемого лечения +1% ~ +5%</font>]	option_description3=[]	variation_option_end
