dyepotential_exp_begin	slotone={31081;1}	slottwo={31087;1}	commission=400000	prob=1.35022E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39226;1}	slottwo={31094;1}	commission=50000	prob=1.46804E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104764	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39229;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39230;1}	slottwo={31094;1}	commission=50000	prob=1.4681E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104768	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39233;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39234;1}	slottwo={31094;1}	commission=50000	prob=1.46815E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={34464;1}	commission=104772	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39237;1}	commission=100724	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39238;1}	slottwo={35188;1}	commission=100000	prob=1.46821E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={34464;1}	commission=104776	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39241;1}	commission=100724	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39242;1}	slottwo={35188;1}	commission=300000	prob=1.46827E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={37856;4}	commission=104780	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39246;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39247;1}	slottwo={31087;1}	commission=10000	prob=1.46834E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104785	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39250;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39251;1}	slottwo={31087;1}	commission=10000	prob=1.46839E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104789	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39254;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39255;1}	slottwo={31087;1}	commission=10000	prob=1.46845E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={50000;0}	commission=104793	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39258;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39259;1}	slottwo={31094;1}	commission=50000	prob=1.4685E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104797	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39262;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39263;1}	slottwo={31094;1}	commission=50000	prob=1.46856E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104801	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39266;1}	commission=96630	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39267;1}	slottwo={35188;1}	commission=100000	prob=1.46862E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={34464;1}	commission=104805	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39270;1}	commission=100724	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39271;1}	slottwo={35188;1}	commission=300000	prob=1.46867E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={37856;4}	commission=104809	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39274;1}	commission=100724	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39275;1}	slottwo={35188;1}	commission=300000	prob=1.46874E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104814	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39279;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39280;1}	slottwo={31087;1}	commission=10000	prob=1.4688E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104818	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39283;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39284;1}	slottwo={31087;1}	commission=10000	prob=1.46886E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104822	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39287;1}	commission=96623	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39288;1}	slottwo={31094;1}	commission=50000	prob=1.46891E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104826	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39291;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39292;1}	slottwo={31094;1}	commission=50000	prob=1.46897E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104830	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39295;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39296;1}	slottwo={31094;1}	commission=50000	prob=1.46902E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={34464;1}	commission=104834	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39299;1}	commission=100724	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39300;1}	slottwo={35188;1}	commission=100000	prob=1.46908E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={34464;1}	commission=104838	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39303;1}	commission=100724	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39304;1}	slottwo={35188;1}	commission=300000	prob=1.46914E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={37856;4}	commission=104842	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39308;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39309;1}	slottwo={31087;1}	commission=10000	prob=1.4692E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104847	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39312;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39313;1}	slottwo={31087;1}	commission=10000	prob=1.46926E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104851	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39316;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39317;1}	slottwo={31087;1}	commission=10000	prob=1.46932E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={50000;0}	commission=104855	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39320;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39321;1}	slottwo={31094;1}	commission=50000	prob=1.46937E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104859	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39324;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39325;1}	slottwo={31094;1}	commission=50000	prob=1.46943E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104863	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39328;1}	commission=96630	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39329;1}	slottwo={35188;1}	commission=100000	prob=1.46949E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={34464;1}	commission=104867	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39332;1}	commission=100724	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39333;1}	slottwo={35188;1}	commission=300000	prob=1.46954E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={37856;4}	commission=104871	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39336;1}	commission=100724	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39337;1}	slottwo={35188;1}	commission=300000	prob=1.46961E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104876	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39341;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39342;1}	slottwo={31087;1}	commission=10000	prob=1.46967E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104880	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39345;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39346;1}	slottwo={31087;1}	commission=10000	prob=1.46972E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104884	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39349;1}	commission=96623	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39350;1}	slottwo={31094;1}	commission=50000	prob=1.46978E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104888	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39353;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39354;1}	slottwo={31094;1}	commission=50000	prob=1.46984E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104892	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39357;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39358;1}	slottwo={31094;1}	commission=50000	prob=1.46989E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={34464;1}	commission=104896	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39361;1}	commission=100724	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39362;1}	slottwo={35188;1}	commission=100000	prob=1.46995E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={34464;1}	commission=104900	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39365;1}	commission=100724	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39366;1}	slottwo={35188;1}	commission=300000	prob=1.47E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={37856;4}	commission=104904	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39370;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39371;1}	slottwo={31087;1}	commission=10000	prob=1.47007E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104909	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39374;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39375;1}	slottwo={31087;1}	commission=10000	prob=1.47013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104913	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39378;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39379;1}	slottwo={31087;1}	commission=10000	prob=1.47019E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={50000;0}	commission=104917	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39382;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39383;1}	slottwo={31094;1}	commission=50000	prob=1.47024E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104921	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39386;1}	commission=96630	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39387;1}	slottwo={31094;1}	commission=50000	prob=1.4703E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={50000;0}	commission=104925	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39390;1}	commission=96630	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39391;1}	slottwo={35188;1}	commission=100000	prob=1.47035E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={34464;1}	commission=104929	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39394;1}	commission=100724	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39395;1}	slottwo={35188;1}	commission=300000	prob=1.47041E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={37856;4}	commission=104933	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39398;1}	commission=100724	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39399;1}	slottwo={35188;1}	commission=300000	prob=2.660161E23	dyepotential_exp_end
dyepotential_exp_begin	slotone={20581;25441}	slottwo={24939;25959}	commission=	dyepotential_exp_end
