variation_option_begin	mineral_item_id=94185	item_group_name=0	option_description1=[Atk. Spd. +5 ~ +100\nCasting Spd. +5 ~ +100\nP. Skill Power +1% ~ +5%\nM. Skill Power +1% ~ +5%]	option_description2=[<font color="bbb58a">P. Atk. +10 ~ +220\nM. Atk. +10 ~ +270\nP. Critical Rate +10 ~ +50</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94212	item_group_name=1	option_description1=[<font color="bbb58a">Max MP +90 ~ +400\nMax HP +350 ~ +2000\nMax CP +140 ~ +800\nBow Resistance +0.5% ~ +3.5%\nDrain Resistance +2.5% ~ +10%\nHold Atk. Rate +0.5% ~ +5%\nShock Atk. Rate +0.5% ~ +5%\nSleep Atk. Rate +0.5% ~ +5%\nParalysis Atk. Rate +0.5% ~ +5%\nM. Def. +10 ~ +50\nP. Def. +10 ~ +50\nMP Recovery Rate +1 ~ +2.5\nHP Recovery Rate +1 ~ +2.5\nCP Recovery Rate +1 ~ +2.5\nReceived Healing +2.5% ~ +7.5%</font>\n<font color="e16d6d">Item skill: All received Critical Damage -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Max MP +90 ~ +400\nMax HP +350 ~ +2000\nMax CP +140 ~ +800\nBow Resistance +0.5% ~ +3.5%\nDrain Resistance +2.5% ~ +10%\nHold Atk. Rate +0.5% ~ +5%\nShock Atk. Rate +0.5% ~ +5%\nSleep Atk. Rate +0.5% ~ +5%\nParalysis Atk. Rate +0.5% ~ +5%\nM. Def. +10 ~ +50\nP. Def. +10 ~ +50\nMP Recovery Rate +1 ~ +2.5\nHP Recovery Rate +1 ~ +2.5\nCP Recovery Rate +1 ~ +2.5\nReceived Healing +2.5% ~ +7.5%</font>\n<font color="e16d6d">STR +1 ~ +2\nDEX +1 ~ +2\nCON +1 ~ +2\nINT +1 ~ +2\nWIT +1 ~ +2\nMEN +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97787	item_group_name=27	option_description1=[<font color="bbb58a">Max HP +25 ~ +500\nMax MP +25 ~ +500\nMax CP +25 ~ +500\nP./ M. Accuracy +1 ~ +5</font>\n<font color="e16d6d">Soulshot/ Spiritshot damage +1% ~ +5%\nSkill Critical Damage +15 ~ +300</font>\n<font color="c170ca">Received damage -1% ~ -10%</font>]	option_description2=[<font color="bbb58a">P. Def. +15 ~ +300\nM. Def. +15 ~ +300\nP./ M. Evasion +1 ~ +5</font>\n<font color="c170ca">Debuff/ Anomaly Resistance +1% ~ +10%</font>\n<font color="e16d6d">Damage decrease -100 ~ -500\nSkill Power +1% ~ +5%\nReceived fixed damage -1% ~ -5%\nDamage decrease ignore +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97788	item_group_name=27	option_description1=[<font color="bbb58a">Max HP +25 ~ +500\nMax MP +25 ~ +500\nMax CP +25 ~ +500\nP./ M. Accuracy +1 ~ +5</font>\n<font color="e16d6d">Soulshot/ Spiritshot damage +1% ~ +5%\nSkill Critical Damage +15 ~ +300</font>\n<font color="c170ca">Received damage -1% ~ -10%</font>]	option_description2=[<font color="bbb58a">P. Def. +15 ~ +300\nM. Def. +15 ~ +300\nP./ M. Evasion +1 ~ +5</font>\n<font color="c170ca">Debuff/ Anomaly Resistance +1% ~ +10%</font>\n<font color="e16d6d">Damage decrease -100 ~ -500\nSkill Power +1% ~ +5%\nReceived fixed damage -1% ~ -5%\nDamage decrease ignore +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97789	item_group_name=27	option_description1=[<font color="bbb58a">Max HP +125 ~ +500\nMax MP +125 ~ +500\nMax CP +125 ~ +500\nP./ M. Accuracy +2 ~ +5</font>\n<font color="e16d6d">Soulshot/ Spiritshot damage +2% ~ +5%\nSkill Critical Damage +70 ~ +300</font>\n<font color="c170ca">Received damage -3.5% ~ -10%</font>]	option_description2=[<font color="bbb58a">P. Def. +70 ~ +300\nM. Def. +70 ~ +300\nP./ M. Evasion +2 ~ +5</font>\n<font color="c170ca">Debuff/ Anomaly Resistance +3% ~ +10%</font>\n<font color="e16d6d">Damage decrease -100 ~ -500\nSkill Power +1% ~ +5%\nReceived fixed damage -1% ~ -5%\nDamage decrease ignore +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97790	item_group_name=27	option_description1=[<font color="bbb58a">Max HP +125 ~ +500\nMax MP +125 ~ +500\nMax CP +125 ~ +500\nP./ M. Accuracy +2 ~ +5</font>\n<font color="e16d6d">Soulshot/ Spiritshot damage +2% ~ +5%\nSkill Critical Damage +70 ~ +300</font>\n<font color="c170ca">Received damage -3.5% ~ -10%</font>]	option_description2=[<font color="bbb58a">P. Def. +70 ~ +300\nM. Def. +70 ~ +300\nP./ M. Evasion +2 ~ +5</font>\n<font color="c170ca">Debuff/ Anomaly Resistance +3% ~ +10%</font>\n<font color="e16d6d">Damage decrease -100 ~ -500\nSkill Power +1% ~ +5%\nReceived fixed damage -1% ~ -5%\nDamage decrease ignore +50 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=28	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">Bow Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received damage -1% ~ -3%\nReceived Healing +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=28	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">Bow Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received damage -1% ~ -3%\nReceived Healing +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=28	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">Bow Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received damage -1.2% ~ -3%\nReceived Healing +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=28	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">Bow Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received damage -1.2% ~ -3%\nReceived Healing +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=29	option_description1=[<font color="bbb58a">P. Def. +10 ~ +200\nM. Def. +10 ~ +200\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5</font>\n<font color="c170ca">Bow Resistance +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +100\nMax MP +5 ~ +100\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5</font>\n<font color="c170ca">Received damage -2% ~ -5%\nReceived Healing +2% ~ +10%\nHP/ MP Recovery Rate +1 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=29	option_description1=[<font color="bbb58a">P. Def. +10 ~ +200\nM. Def. +10 ~ +200\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5</font>\n<font color="c170ca">Bow Resistance +2% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +100\nMax MP +5 ~ +100\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5</font>\n<font color="c170ca">Received damage -2% ~ -5%\nReceived Healing +2% ~ +10%\nHP/ MP Recovery Rate +1 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=29	option_description1=[<font color="bbb58a">P. Def. +60 ~ +200\nM. Def. +60 ~ +200\nP. Accuracy +2 ~ +5\nM. Accuracy +2 ~ +5</font>\n<font color="c170ca">Bow Resistance +3.5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +30 ~ +100\nMax MP +30 ~ +100\nP. Evasion +2 ~ +5\nM. Evasion +2 ~ +5</font>\n<font color="c170ca">Received damage -2% ~ -5%\nReceived Healing +3.5% ~ +10%\nHP/ MP Recovery Rate +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=29	option_description1=[<font color="bbb58a">P. Def. +60 ~ +200\nM. Def. +60 ~ +200\nP. Accuracy +2 ~ +5\nM. Accuracy +2 ~ +5</font>\n<font color="c170ca">Bow Resistance +3.5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Max HP +30 ~ +100\nMax MP +30 ~ +100\nP. Evasion +2 ~ +5\nM. Evasion +2 ~ +5</font>\n<font color="c170ca">Received damage -2% ~ -5%\nReceived Healing +3.5% ~ +10%\nHP/ MP Recovery Rate +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=30	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -5 ~ -100\nReceived M. Skill Critical Damage -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=30	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -5 ~ -100\nReceived M. Skill Critical Damage -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=30	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -30 ~ -100\nReceived M. Skill Critical Damage -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=30	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -30 ~ -100\nReceived M. Skill Critical Damage -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=31	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -5 ~ -100\nReceived M. Skill Critical Damage -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=31	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -5 ~ -100\nReceived M. Skill Critical Damage -5 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=31	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -30 ~ -100\nReceived M. Skill Critical Damage -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=31	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">M. Damage Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received P. Skill Critical Damage -30 ~ -100\nReceived M. Skill Critical Damage -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=32	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">Bow Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received damage -1% ~ -3%\nReceived Healing +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=32	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">Bow Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received damage -1% ~ -3%\nReceived Healing +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=32	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">Bow Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received damage -1.2% ~ -3%\nReceived Healing +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=32	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">Bow Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received damage -1.2% ~ -3%\nReceived Healing +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94423	item_group_name=33	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">Bow Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received damage -1% ~ -3%\nReceived Healing +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94424	item_group_name=33	option_description1=[<font color="bbb58a">P. Atk. +10 ~ +200\nM. Atk. +10 ~ +200\nP. Accuracy +1 ~ +3\nM. Accuracy +1 ~ +3</font>\n<font color="c170ca">Bow Resistance +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +5 ~ +50\nMax MP +5 ~ +50\nP. Evasion +1 ~ +3\nM. Evasion +1 ~ +3</font>\n<font color="c170ca">Received damage -1% ~ -3%\nReceived Healing +1% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=33	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">Bow Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received damage -1.2% ~ -3%\nReceived Healing +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=33	option_description1=[<font color="bbb58a">P. Atk. +60 ~ +200\nM. Atk. +60 ~ +200\nP. Accuracy +1.2 ~ +3\nM. Accuracy +1.2 ~ +3</font>\n<font color="c170ca">Bow Resistance +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Max HP +12 ~ +50\nMax MP +12 ~ +50\nP. Evasion +1.2 ~ +3\nM. Evasion +1.2 ~ +3</font>\n<font color="c170ca">Received damage -1.2% ~ -3%\nReceived Healing +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97787	item_group_name=34	option_description1=[<font color="bbb58a">\nP. Atk. +15 ~ +400\nM. Atk. +15 ~ +400\nP. Def. +15 ~ +400\nM. Def. +15 ~ +400\nMax HP +15 ~ +400\nMax MP +15 ~ +400</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -10 ~ -200\nReceived M. Skill Critical Damage -10 ~ -200</font>\n<font color="c170ca">Received Skill Critical Damage -10 ~ -200\nReceived AoE Skill Damage -0.5% ~ -5%</font>\n<font color="e16d6d">Armor enchant rate +0.05% ~ +0.3%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97787	item_group_name=35	option_description1=[<font color="bbb58a">\nP. Atk. +30 ~ +900\nM. Atk. +30 ~ +900\nP. Def. +30 ~ +900\nM. Def. +30 ~ +900\nMax HP +30 ~ +900\nMax MP +30 ~ +900</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -10 ~ -300\nReceived M. Skill Critical Damage -10 ~ -300</font>\n<font color="c170ca">Received Skill Critical Damage -10 ~ -300\nReceived AoE Skill Damage -0.5% ~ -8%</font>\n<font color="e16d6d">Armor enchant rate +0.05% ~ +0.3%</font>]	option_description3=[<font color="e16d6d">Received damage -10 ~ -400\nKnockback/ Knockdown Resistance +1% ~ +11%\nSilence Resistance +1% ~ +11%\nParalysis Resistance +11%\n- Bonus effect: acquired XP/ SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=97788	item_group_name=34	option_description1=[<font color="bbb58a">\nP. Atk. +15 ~ +400\nM. Atk. +15 ~ +400\nP. Def. +15 ~ +400\nM. Def. +15 ~ +400\nMax HP +15 ~ +400\nMax MP +15 ~ +400</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -10 ~ -200\nReceived M. Skill Critical Damage -10 ~ -200</font>\n<font color="c170ca">Received Skill Critical Damage -10 ~ -200\nReceived AoE Skill Damage -0.5% ~ -5%</font>\n<font color="e16d6d">Armor enchant rate +0.05% ~ +0.3%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97788	item_group_name=35	option_description1=[<font color="bbb58a">\nP. Atk. +30 ~ +900\nM. Atk. +30 ~ +900\nP. Def. +30 ~ +900\nM. Def. +30 ~ +900\nMax HP +30 ~ +900\nMax MP +30 ~ +900</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -10 ~ -300\nReceived M. Skill Critical Damage -10 ~ -300</font>\n<font color="c170ca">Received Skill Critical Damage -10 ~ -300\nReceived AoE Skill Damage -0.5% ~ -8%</font>\n<font color="e16d6d">Armor enchant rate +0.05% ~ +0.3%</font>]	option_description3=[<font color="e16d6d">Received damage -10 ~ -400\nKnockback/ Knockdown Resistance +1% ~ +11%\nSilence Resistance +1% ~ +11%\nParalysis Resistance +1% ~ +11%\n- Bonus effect: acquired XP/ SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=97789	item_group_name=34	option_description1=[<font color="bbb58a">\nP. Atk. +30 ~ +500\nM. Atk. +30 ~ +500\nP. Def. +30 ~ +500\nM. Def. +30 ~ +500\nMax HP +30 ~ +500\nMax MP +30 ~ +500</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -15 ~ -250\nReceived M. Skill Critical Damage -15 ~ -250</font>\n<font color="c170ca">Received Skill Critical Damage -15 ~ -250\nReceived AoE Skill Damage -1% ~ -7%</font>\n<font color="e16d6d">Armor enchant rate +0.08% ~ +0.5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97789	item_group_name=35	option_description1=[<font color="bbb58a">\nP. Atk. +50 ~ +1000\nM. Atk. +50 ~ +1000\nP. Def. +50 ~ +1000\nM. Def. +50 ~ +1000\nMax HP +50 ~ +1000\nMax MP +50 ~ +1000</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -50 ~ -350\nReceived M. Skill Critical Damage -50 ~ -350</font>\n<font color="c170ca">Received Skill Critical Damage -50 ~ -350\nReceived AoE Skill Damage -1% ~ -10%</font>\n<font color="e16d6d">Armor enchant rate +0.08% ~ +0.5%</font>]	option_description3=[<font color="e16d6d">Received damage -20 ~ -500\nKnockback/ Knockdown Resistance +3% ~ +15%\nSilence Resistance +3% ~ +15%\nParalysis Resistance +3% ~ +15%\n- Bonus effect: acquired XP/ SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=97790	item_group_name=34	option_description1=[<font color="bbb58a">\nP. Atk. +30 ~ +500\nM. Atk. +30 ~ +500\nP. Def. +30 ~ +500\nM. Def. +30 ~ +500\nMax HP +30 ~ +500\nMax MP +30 ~ +500</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -15 ~ -250\nReceived M. Skill Critical Damage -15 ~ -250</font>\n<font color="c170ca">Received Skill Critical Damage -15 ~ -250\nReceived AoE Skill Damage -1% ~ -7%</font>\n<font color="e16d6d">Armor enchant rate +0.08% ~ +0.5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97790	item_group_name=35	option_description1=[<font color="bbb58a">\nP. Atk. +50 ~ +1000\nM. Atk. +50 ~ +1000\nP. Def. +50 ~ +1000\nM. Def. +50 ~ +1000\nMax HP +50 ~ +1000\nMax MP +50 ~ +1000</font>]	option_description2=[<font color="84aed8">Received P. Skill Critical Damage -50 ~ -350\nReceived M. Skill Critical Damage -50 ~ -350</font>\n<font color="c170ca">Received Skill Critical Damage -50 ~ -350\nReceived AoE Skill Damage -1% ~ -10%</font>\n<font color="e16d6d">Armor enchant rate +0.08% ~ +0.5%</font>]	option_description3=[<font color="e16d6d">Received damage -20 ~ -500\nKnockback/ Knockdown Resistance +3% ~ +15%\nSilence Resistance +3% ~ +15%\nParalysis Resistance +3% ~ +15%\n- Bonus effect: acquired XP/ SP +1% ~ +20%</font>]	variation_option_end
variation_option_begin	mineral_item_id=90856	item_group_name=2	option_description1=[Max MP +80 ~ +100\nMax HP +80 ~ +320\nMax CP +80 ~ +200\nP. Def. +20 ~ +82\nM. Def. +15 ~ +60\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5\nMP Recovery Rate +1 ~ +5\nHP Recovery Rate +1 ~ +5]	option_description2=[STR +1 ~ +2\nDEX +1 ~ +2\nCON +2 ~ +5\nINT +5 ~ +5\nWIT +5 ~ +5\nMEN +5 ~ +5\nFear/ Silence Resistance +5% ~ +20%\nShock Resistance +5% ~ +20%\nParalysis Resistance +5% ~ +20%\nBleed Resistance +5% ~ +20%\nPoison Resistance +5% ~ +20%\nHold Resistance +5% ~ +20%\nAcquired XP while hunting +5% ~ +20%]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=90857	item_group_name=2	option_description1=[Max MP +80 ~ +100\nMax HP +80 ~ +320\nMax CP +80 ~ +200\nP. Def. +20 ~ +82\nM. Def. +15 ~ +60\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5\nMP Recovery Rate +1 ~ +5\nHP Recovery Rate +1 ~ +5]	option_description2=[]	option_description3=[\nTriggered skill: Arcane Deliverance\nTriggered skill: Arcane Speed\nTriggered skill: Arcane Barrier\nTriggered skill: Arcane Immunity\nTriggered skill: Arcane Protection\nTriggered skill: Arcane Paralysis\nTriggered skill: Arcane Silence\nPassive skill: Arcane Critical Sense\nPassive skill: Arcane Power]	variation_option_end
variation_option_begin	mineral_item_id=90856	item_group_name=9	option_description1=[Max MP +80 ~ +100\nMax HP +80 ~ +320\nMax CP +80 ~ +200\nP. Def. +20 ~ +82\nM. Def. +15 ~ +60\nP. Evasion +1 ~ +5\nM. Evasion +1 ~ +5\nP. Accuracy +1 ~ +5\nM. Accuracy +1 ~ +5\nMP Recovery Rate +1 ~ +5\nHP Recovery Rate +1 ~ +5]	option_description2=[STR +1 ~ +2\nDEX +1 ~ +2\nCON +2 ~ +5\nINT +5 ~ +5\nWIT +5 ~ +5\nMEN +5 ~ +5\nFear/ Silence Resistance +5% ~ +20%\nShock Resistance +5% ~ +20%\nParalysis Resistance +5% ~ +20%\nBleed Resistance +5% ~ +20%\nPoison Resistance +5% ~ +20%\nHold Resistance +5% ~ +20%\nAcquired XP while hunting +5% ~ +20%]	option_description3=[]	variation_option_end
